T1933,1.35486111111,1.43263888889,0.0777777777778,2016-04-24 16:31:00,2016-04-24 18:23:00,0,1
T1934,3.43263888889,3.45694444444,0.0243055555556,2016-04-26 18:23:00,2016-04-26 18:58:00,0,1
T1935,3.09722222222,3.15208333333,0.0548611111111,2016-04-26 10:20:00,2016-04-26 11:39:00,0,1
T1936,0.865972222222,0.9125,0.0465277777778,2016-04-24 04:47:00,2016-04-24 05:54:00,0,1
T1937,1.60138888889,1.61319444444,0.0118055555556,2016-04-24 22:26:00,2016-04-24 22:43:00,0,1
T1938,1.56875,1.60138888889,0.0326388888889,2016-04-24 21:39:00,2016-04-24 22:26:00,0,1
T1939,0.0548611111111,0.0673611111111,0.0125,2016-04-23 09:19:00,2016-04-23 09:37:00,0,1
T1940,4.64861111111,4.77986111111,0.13125,2016-04-27 23:34:00,2016-04-28 02:43:00,0,1
T1941,2.65972222222,2.66875,0.00902777777778,2016-04-25 23:50:00,2016-04-26 00:03:00,0,1
T1942,2.63541666667,2.65972222222,0.0243055555556,2016-04-25 23:15:00,2016-04-25 23:50:00,0,1
T1943,2.57013888889,2.63541666667,0.0652777777778,2016-04-25 21:41:00,2016-04-25 23:15:00,0,1
T1944,1.59444444444,1.62777777778,0.0333333333333,2016-04-24 22:16:00,2016-04-24 23:04:00,0,1
T1945,5.24375,5.28680555556,0.0430555555556,2016-04-28 13:51:00,2016-04-28 14:53:00,0,1
T1946,5.08611111111,5.24375,0.157638888889,2016-04-28 10:04:00,2016-04-28 13:51:00,0,1
T1947,0.0,0.0118055555556,0.0118055555556,2016-04-23 08:00:00,2016-04-23 08:17:00,0,1
T1949,0.686111111111,0.722222222222,0.0361111111111,2016-04-24 00:28:00,2016-04-24 01:20:00,0,1
T1950,0.747916666667,0.754166666667,0.00625,2016-04-24 01:57:00,2016-04-24 02:06:00,0,1
T1951,0.779861111111,0.797916666667,0.0180555555556,2016-04-24 02:43:00,2016-04-24 03:09:00,0,1
