T1983,Electrician1,1,0.0152777777778
T1984,Mechanic6,1,0.0388888888889
T1985,Mechanic3,1,0.0729166666667
T1986,Mechanic1,1,0.0152777777778
T1986,Mechanic6,1,0.0152777777778
T1987,Sealer2,1,0.00277777777778
T1987,Sealer4,1,0.00277777777778
T1988,Sealer2,1,0.0152777777778
T1989,Sealer3,1,0.00416666666667
T1989,Sealer4,1,0.00416666666667
T1990,Mechanic7,1,0.0555555555556
T1990,Mechanic8,1,0.0555555555556
T1991,Sealer3,1,0.0270833333333
T1992,Mechanic1,1,0.0548611111111
T1992,Mechanic7,1,0.0548611111111
T1993,Electrician1,1,0.0
T1994,Sealer3,1,0.0229166666667
T1995,Sealer3,1,0.0194444444444
T1996,Mechanic4,1,0.0229166666667
T1997,Tester2,1,0.151388888889
T1999,Electrician1,1,0.0125
T2000,Electrician1,1,0.0125
T2001,Mechanic5,1,0.0277777777778
T2001,Mechanic6,1,0.0277777777778
T2002,Tester1,1,0.0256944444444
T2003,Mechanic1,1,0.0180555555556
T2004,Sealer2,1,0.00902777777778
T2005,Mechanic4,1,0.0527777777778
T2005,Mechanic6,1,0.0527777777778
T2006,Mechanic4,1,0.01875
T2006,Mechanic5,1,0.01875
T2007,Mechanic4,1,0.0256944444444
T2008,Tester2,1,0.0444444444444
T2009,Sealer4,1,0.0395833333333
T2010,Mechanic5,1,0.113194444444
T2010,Mechanic6,1,0.113194444444
T2011,Electrician1,1,0.0208333333333
T2012,Mechanic5,1,0.0138888888889
T2013,Mechanic2,1,0.0451388888889
T2014,Tester1,1,0.0555555555556
T2015,Mechanic5,1,0.0541666666667
T2015,Mechanic7,1,0.0541666666667
T2016,Mechanic4,1,0.0513888888889
T2016,Mechanic5,1,0.0513888888889
T2017,Electrician1,1,0.0118055555556
T2018,Mechanic5,1,0.0208333333333
T2019,Sealer2,1,0.0152777777778
T2020,Mechanic1,1,0.0
T2020,Mechanic2,1,0.0
T2021,Mechanic1,1,0.117361111111
T2021,Mechanic3,1,0.117361111111
T2022,Mechanic4,1,0.104166666667
T2022,Mechanic5,1,0.104166666667
T2023,Mechanic3,1,0.0125
T2023,Mechanic8,1,0.0125
T2024,Mechanic3,1,0.0208333333333
T2024,Mechanic4,1,0.0208333333333
T2025,Tester2,1,0.170138888889
T2026,Mechanic5,1,0.0152777777778
T2026,Mechanic7,1,0.0152777777778
T2027,Mechanic1,1,0.00277777777778
T2027,Mechanic3,1,0.00277777777778
T2028,Mechanic6,1,0.0152777777778
T2028,Mechanic7,1,0.0152777777778
T2029,Mechanic1,1,0.0208333333333
T2029,Mechanic2,1,0.0208333333333
T2030,Mechanic2,1,0.00277777777778
T2030,Mechanic5,1,0.00277777777778
T2031,Tester1,1,0.0444444444444
T2032,Mechanic3,1,0.0131944444444
T2032,Mechanic8,1,0.0131944444444
T2033,Mechanic1,1,0.0
T2033,Mechanic4,1,0.0
T2034,Tester1,1,0.222222222222
T2035,Sealer4,1,0.0215277777778
T2036,Mechanic2,1,0.0159722222222
T2037,Mechanic8,1,0.0833333333333
T2038,Mechanic3,1,0.0104166666667
T2039,Mechanic2,1,0.00972222222222
T2039,Mechanic4,1,0.00972222222222
T2040,Mechanic4,1,0.0222222222222
T2040,Mechanic7,1,0.0222222222222
T2041,Sealer4,1,0.0131944444444
T2042,Sealer3,1,0.0118055555556
T2043,Mechanic1,1,0.166666666667
T2043,Mechanic4,1,0.166666666667
T2044,Electrician1,1,0.0118055555556
T2045,Tester2,1,0.0222222222222
T2046,Tester1,1,0.00694444444444
T2047,Tester2,1,0.00694444444444
T2048,Sealer1,1,0.0354166666667
T2049,Mechanic1,1,0.0395833333333
T2049,Mechanic2,1,0.0395833333333
T2050,Electrician1,1,0.0270833333333
T2051,Tester1,1,0.0291666666667
T2052,Tester2,1,0.0145833333333
T2053,Mechanic1,1,0.0520833333333
T2054,Electrician1,1,0.0
T2055,Sealer3,1,0.0256944444444
T2056,Sealer4,1,0.00555555555556
T2057,Sealer2,1,0.00416666666667
T2057,Sealer3,1,0.00416666666667
T2059,Mechanic8,1,0.0208333333333
T2062,Mechanic2,1,0.00208333333333
T2063,Mechanic6,1,0.0131944444444
T2063,Mechanic7,1,0.0131944444444
T2064,Mechanic6,1,0.0
T2066,Mechanic5,1,0.0833333333333
T2066,Mechanic8,1,0.0833333333333
T2067,Electrician1,1,0.0138888888889
T2068,Mechanic4,1,0.0388888888889
T2069,Electrician1,1,0.0805555555556
T2070,Mechanic2,1,0.157638888889
T2070,Mechanic8,1,0.157638888889
T2071,Sealer2,1,0.0430555555556
T2072,Mechanic2,1,0.140972222222
T2074,Mechanic6,1,0.104166666667
T2075,Mechanic5,1,0.0416666666667
T2076,Electrician1,1,0.0
T2077,Electrician1,1,0.0715277777778
T2079,Electrician1,1,0.0715277777778
T2080,Electrician1,1,0.0
T2081,Electrician1,1,0.0152777777778
T2083,Mechanic6,1,0.0215277777778
