T2006,Mechanic4,10000,1,1634,Tsk 2006 M749-T1,4,Mechanic 4,Mod334,Mod334,Mod749,Mod674,Mechanic,C1,,2016/04/23 12:57:00,0.01875,2016/04/23 13:24:00,T1893,7,FC122(2.0),,Mod749
T1867,Electrician1,10000,1,2258,Tsk 1867 M580-T1,1,Electrician 1,Mod334,Mod334,Mod580,Mod576,Electrician,,,2016/04/23 13:08:00,0.0256944444444,2016/04/23 13:44:59,T2161,16,FC113(1.0),,Mod580
T2126,Sealer4,10000,1,34588,Tsk 2126 M853-T1,4,Sealer 4,Mod846,Mod846,Mod853,Mod851,Sealer,,,2016/04/23 13:10:00,0.4,2016/04/23 22:46:00,T2118,8,FC111(1.0),,Mod853
T2116,Mechanic8,10000,1,4670,Tsk 2116 M747-T1,8,Mechanic 8,Mod334,Mod334,Mod747,Mod674,Mechanic,C1,,2016/04/23 13:12:59,0.0534722222222,2016/04/23 14:29:59,T809,8,FC106(1.0),,Mod747
T1893,Mechanic4,10000,1,1807,Tsk 1893 M942-T1,4,Mechanic 4,Mod334,Mod334,Mod942,Mod846,Mechanic,C1,,2016/04/23 13:24:00,0.0208333333333,2016/04/23 13:53:59,T2068,8,FC111(2.0),,Mod942
T1893,Mechanic5,10000,1,1807,Tsk 1893 M942-T1,5,Mechanic 5,Mod334,Mod334,Mod942,Mod846,Mechanic,C1,,2016/04/23 13:24:00,0.0208333333333,2016/04/23 13:53:59,T1838,9,FC111(2.0),,Mod942
T2161,Electrician1,10000,1,3600,Tsk 2161 M2160-T1,1,Electrician 1,Mod334,Mod334,Mod2160,Mod1715,Electrician,,,2016/04/23 13:44:59,0.0416666666667,2016/04/23 14:45:00,T1779,17,,,Mod2160
T2068,Mechanic4,10000,1,3387,Tsk 2068 M733-T1,4,Mechanic 4,Mod334,Mod334,Mod733,Mod674,Mechanic,C1,,2016/04/23 13:53:59,0.0388888888889,2016/04/23 14:49:59,T1720,9,FC122(1.0),,Mod733
T1838,Mechanic5,10000,1,10643,Tsk 1838 M657-T1,5,Mechanic 5,Mod334,Mod334,Mod657,Mod656,Mechanic,C1,,2016/04/23 14:27:00,0.122916666667,2016/04/23 17:24:00,T2201,10,,,Mod657
T1838,Mechanic2,10000,1,10643,Tsk 1838 M657-T1,2,Mechanic 2,Mod334,Mod334,Mod657,Mod656,Mechanic,C1,,2016/04/23 14:27:00,0.122916666667,2016/04/23 17:24:00,T1882,6,,,Mod657
T809,Mechanic8,10000,1,5479,Tsk 809 M808-T1,8,Mechanic 8,Mod334,Mod334,Mod808,Mod795,Mechanic,C1,,2016/04/23 14:29:59,0.0631944444444,2016/04/23 16:01:00,T2244,9,,,Mod808
T2265,Mechanic1,10000,1,9341,Tsk 2265 M746-T1,1,Mechanic 1,Mod334,Mod334,Mod746,Mod674,Mechanic,C1,,2016/04/23 14:38:00,0.107638888889,2016/04/23 17:13:00,T1761,9,FC129(1.0),,Mod746
T1779,Electrician1,10000,1,4516,Tsk 1779 M585-T1,1,Electrician 1,Mod334,Mod334,Mod585,Mod576,Electrician,,,2016/04/23 14:45:00,0.0520833333333,2016/04/23 15:59:59,T2157,18,,,Mod585
T813,Mechanic6,10000,1,3199,Tsk 813 M812-T1,6,Mechanic 6,Mod334,Mod334,Mod812,Mod795,Mechanic,C1,,2016/04/23 14:58:00,0.0368055555556,2016/04/23 15:50:59,T2244,8,FC126(1.0),,Mod812
T1720,Mechanic7,10000,1,4586,Tsk 1720 M714-T1,7,Mechanic 7,Mod674,Mod674,Mod714,Mod713,Mechanic,C1,,2016/04/23 15:16:00,0.0527777777778,2016/04/23 16:32:00,T1901,9,FC122(2.0),,Mod714
T1720,Mechanic4,10000,1,4586,Tsk 1720 M714-T1,4,Mechanic 4,Mod674,Mod674,Mod714,Mod713,Mechanic,C1,,2016/04/23 15:16:00,0.0527777777778,2016/04/23 16:32:00,T1901,10,FC122(2.0),,Mod714
T1897,Sealer1,10000,1,34588,Tsk 1897 M854-T1,1,Sealer 1,Mod846,Mod846,Mod854,Mod851,Sealer,,,2016/04/23 15:16:00,0.4,2016/04/24 00:52:00,T2255,9,FC111(1.0),,Mod854
T2157,Electrician1,10000,1,4516,Tsk 2157 M583-T1,1,Electrician 1,Mod334,Mod334,Mod583,Mod576,Electrician,,,2016/04/23 15:59:59,0.0520833333333,2016/04/23 17:15:00,T2297,19,,,Mod583
T2244,Mechanic8,10000,1,858,Tsk 2244 M416-T1,8,Mechanic 8,Mod406,Mod406,Mod416,Mod415,Mechanic,C1,,2016/04/23 16:01:00,0.00972222222222,2016/04/23 16:15:00,T2253,10,FC134(2.0),,Mod416
T2244,Mechanic6,10000,1,858,Tsk 2244 M416-T1,6,Mechanic 6,Mod406,Mod406,Mod416,Mod415,Mechanic,C1,,2016/04/23 16:01:00,0.00972222222222,2016/04/23 16:15:00,T2253,9,FC134(2.0),,Mod416
T2253,Mechanic8,10000,1,4991,Tsk 2253 M467-T2,8,Mechanic 8,Mod406,Mod406,Mod467,Mod466,Mechanic,C1,,2016/04/23 16:15:00,0.0576388888889,2016/04/23 17:38:00,T2317,11,FC125(2.0),,Mod467
T2253,Mechanic6,10000,1,4991,Tsk 2253 M467-T2,6,Mechanic 6,Mod406,Mod406,Mod467,Mod466,Mechanic,C1,,2016/04/23 16:15:00,0.0576388888889,2016/04/23 17:38:00,T2200,10,FC125(2.0),,Mod467
T1901,Mechanic7,10000,1,2414,Tsk 1901 M715-T1,7,Mechanic 7,Mod674,Mod674,Mod715,Mod713,Mechanic,C1,Lunch break,2016/04/23 16:32:00,0.0277777777778,2016/04/23 17:11:59,T1761,10,FC122(2.0),,Mod715
T1901,Mechanic4,10000,1,2414,Tsk 1901 M715-T1,4,Mechanic 4,Mod674,Mod674,Mod715,Mod713,Mechanic,C1,Lunch break,2016/04/23 16:32:00,0.0277777777778,2016/04/23 17:11:59,T2201,11,FC122(2.0),,Mod715
T1761,Mechanic7,10000,1,3387,Tsk 1761 M723-T1,7,Mechanic 7,Mod334,Mod334,Mod723,Mod674,Mechanic,C1,,2016/04/23 17:13:00,0.0388888888889,2016/04/23 18:09:00,T1760,11,FC137(2.0),,Mod723
T1761,Mechanic1,10000,1,3387,Tsk 1761 M723-T1,1,Mechanic 1,Mod334,Mod334,Mod723,Mod674,Mechanic,C1,,2016/04/23 17:13:00,0.0388888888889,2016/04/23 18:09:00,T535,10,FC137(2.0),,Mod723
T2297,Electrician1,10000,1,4516,Tsk 2297 M584-T1,1,Electrician 1,Mod334,Mod334,Mod584,Mod576,Electrician,,,2016/04/23 17:15:00,0.0520833333333,2016/04/23 18:30:00,T1868,20,,,Mod584
T1882,Mechanic2,10000,1,483,Tsk 1882 M708-T1,2,Mechanic 2,Mod674,Mod674,Mod708,Mod705,Mechanic,C1,,2016/04/23 17:24:00,0.00555555555556,2016/04/23 17:31:59,T2252,7,FC122(1.0),,Mod708
T2201,Mechanic4,10000,1,874,Tsk 2201 M544-T1,4,Mechanic 4,Mod334,Mod334,Mod544,Mod538,Mechanic,C1,,2016/04/23 17:24:00,0.00972222222222,2016/04/23 17:38:00,T2252,12,,,Mod544
T2201,Mechanic5,10000,1,874,Tsk 2201 M544-T1,5,Mechanic 5,Mod334,Mod334,Mod544,Mod538,Mechanic,C1,,2016/04/23 17:24:00,0.00972222222222,2016/04/23 17:38:00,T2200,11,,,Mod544
T2200,Mechanic6,10000,1,1343,Tsk 2200 M544-T2,6,Mechanic 6,Mod334,Mod334,Mod544,Mod538,Mechanic,C1,,2016/04/23 17:38:00,0.0152777777778,2016/04/23 18:00:00,T1760,11,,,Mod544
T2200,Mechanic5,10000,1,1343,Tsk 2200 M544-T2,5,Mechanic 5,Mod334,Mod334,Mod544,Mod538,Mechanic,C1,,2016/04/23 17:38:00,0.0152777777778,2016/04/23 18:00:00,T537,12,,,Mod544
T2252,Mechanic4,10000,1,2518,Tsk 2252 M467-T3,4,Mechanic 4,Mod406,Mod406,Mod467,Mod466,Mechanic,C1,,2016/04/23 17:38:00,0.0284722222222,2016/04/23 18:18:59,T2120,13,FC125(2.0),,Mod467
T2252,Mechanic2,10000,1,2518,Tsk 2252 M467-T3,2,Mechanic 2,Mod406,Mod406,Mod467,Mod466,Mechanic,C1,,2016/04/23 17:38:00,0.0284722222222,2016/04/23 18:18:59,T2316,8,FC125(2.0),,Mod467
T2317,Mechanic8,10000,1,1751,Tsk 2317 M497-T1,8,Mechanic 8,Mod334,Mod334,Mod497,Mod406,Mechanic,C1,,2016/04/23 17:49:59,0.0201388888889,2016/04/23 18:18:59,T2151,12,FC104(1.0),,Mod497
T1760,Mechanic6,10000,1,11,Tsk 1760 M723-T2,6,Mechanic 6,Mod334,Mod334,Mod723,Mod674,Mechanic,C1,,2016/04/23 18:09:00,0.0,2016/04/23 18:09:00,T535,12,FC137(2.0),,Mod723
T1760,Mechanic7,10000,1,11,Tsk 1760 M723-T2,7,Mechanic 7,Mod334,Mod334,Mod723,Mod674,Mechanic,C1,,2016/04/23 18:09:00,0.0,2016/04/23 18:09:00,T537,12,FC137(2.0),,Mod723
T535,Mechanic1,10000,1,1330,Tsk 535 M534-T1,1,Mechanic 1,Mod334,Mod334,Mod534,Mod531,Mechanic,C1,,2016/04/23 18:09:00,0.0152777777778,2016/04/23 18:30:59,T2120,11,FC122(2.0),T533,Mod534
T535,Mechanic6,10000,1,1330,Tsk 535 M534-T1,6,Mechanic 6,Mod334,Mod334,Mod534,Mod531,Mechanic,C1,,2016/04/23 18:09:00,0.0152777777778,2016/04/23 18:30:59,T1820,13,FC122(2.0),T533,Mod534
T537,Mechanic5,10000,1,3387,Tsk 537 M536-T1,5,Mechanic 5,Mod334,Mod334,Mod536,Mod531,Mechanic,C1,,2016/04/23 18:09:00,0.0388888888889,2016/04/23 19:05:00,T2123,13,,T533,Mod536
T537,Mechanic7,10000,1,3387,Tsk 537 M536-T1,7,Mechanic 7,Mod334,Mod334,Mod536,Mod531,Mechanic,C1,,2016/04/23 18:09:00,0.0388888888889,2016/04/23 19:05:00,T2040,13,,T533,Mod536
T2316,Mechanic2,10000,1,350,Tsk 2316 M497-T2,2,Mechanic 2,Mod334,Mod334,Mod497,Mod406,Mechanic,C1,,2016/04/23 18:18:59,0.00347222222222,2016/04/23 18:23:59,T2151,9,FC104(1.0),,Mod497
T2151,Mechanic8,10000,1,1129,Tsk 2151 M941-T1,8,Mechanic 8,Mod334,Mod334,Mod941,Mod846,Mechanic,C1,,2016/04/23 18:23:59,0.0125,2016/04/23 18:41:59,T1740,13,FC111(2.0),,Mod941
T2151,Mechanic2,10000,1,1129,Tsk 2151 M941-T1,2,Mechanic 2,Mod334,Mod334,Mod941,Mod846,Mechanic,C1,,2016/04/23 18:23:59,0.0125,2016/04/23 18:41:59,T2039,10,FC111(2.0),,Mod941
T1868,Electrician1,10000,1,4968,Tsk 1868 M611-T1,1,Electrician 1,Mod334,Mod334,Mod611,Mod576,Electrician,,,2016/04/23 18:30:00,0.0569444444444,2016/04/23 19:51:59,T2295,21,FC113(1.0),,Mod611
T2120,Mechanic1,10000,1,1694,Tsk 2120 M765-T1,1,Mechanic 1,Mod334,Mod334,Mod765,Mod763,Mechanic,C1,,2016/04/23 18:30:59,0.0194444444444,2016/04/23 18:59:00,T1740,12,,,Mod765
T2120,Mechanic4,10000,1,1694,Tsk 2120 M765-T1,4,Mechanic 4,Mod334,Mod334,Mod765,Mod763,Mechanic,C1,,2016/04/23 18:30:59,0.0194444444444,2016/04/23 18:59:00,T2039,14,,,Mod765
T1820,Mechanic6,10000,1,7226,Tsk 1820 M950-T1,6,Mechanic 6,Mod948,Mod948,Mod950,Mod949,Mechanic,C1,,2016/04/23 18:30:59,0.0833333333333,2016/04/23 20:31:00,T1766,14,FC101(1.0),,Mod950
T2039,Mechanic2,10000,1,874,Tsk 2039 M543-T1,2,Mechanic 2,Mod334,Mod334,Mod543,Mod538,Mechanic,C1,,2016/04/23 18:59:00,0.00972222222222,2016/04/23 19:12:59,T2123,11,,,Mod543
T2039,Mechanic4,10000,1,874,Tsk 2039 M543-T1,4,Mechanic 4,Mod334,Mod334,Mod543,Mod538,Mechanic,C1,,2016/04/23 18:59:00,0.00972222222222,2016/04/23 19:12:59,T2040,15,,,Mod543
T1740,Mechanic8,10000,1,1985,Tsk 1740 M748-T1,8,Mechanic 8,Mod334,Mod334,Mod748,Mod674,Mechanic,C1,,2016/04/23 18:59:00,0.0229166666667,2016/04/23 19:32:00,T1927,14,FC122(2.0),,Mod748
T1740,Mechanic1,10000,1,1985,Tsk 1740 M748-T1,1,Mechanic 1,Mod334,Mod334,Mod748,Mod674,Mechanic,C1,,2016/04/23 18:59:00,0.0229166666667,2016/04/23 19:32:00,T1964,13,FC122(2.0),,Mod748
T2123,Mechanic2,10000,1,903,Tsk 2123 M766-T1,2,Mechanic 2,Mod334,Mod334,Mod766,Mod763,Mechanic,C1,,2016/04/23 19:12:59,0.0104166666667,2016/04/23 19:28:00,T2285,12,FC106(2.0),,Mod766
T2123,Mechanic5,10000,1,903,Tsk 2123 M766-T1,5,Mechanic 5,Mod334,Mod334,Mod766,Mod763,Mechanic,C1,,2016/04/23 19:12:59,0.0104166666667,2016/04/23 19:28:00,T2285,14,FC106(2.0),,Mod766
T2040,Mechanic7,10000,1,1953,Tsk 2040 M543-T2,7,Mechanic 7,Mod334,Mod334,Mod543,Mod538,Mechanic,C1,,2016/04/23 19:12:59,0.0222222222222,2016/04/23 19:44:59,T1927,14,,,Mod543
T2040,Mechanic4,10000,1,1953,Tsk 2040 M543-T2,4,Mechanic 4,Mod334,Mod334,Mod543,Mod538,Mechanic,C1,,2016/04/23 19:12:59,0.0222222222222,2016/04/23 19:44:59,T1964,16,,,Mod543
T2285,Mechanic2,10000,1,2822,Tsk 2285 M456-T1,2,Mechanic 2,Mod406,Mod406,Mod456,Mod454,Mechanic,C1,,2016/04/23 19:28:00,0.0326388888889,2016/04/23 20:15:00,T1929,13,FC125(2.0),,Mod456
T2285,Mechanic5,10000,1,2822,Tsk 2285 M456-T1,5,Mechanic 5,Mod406,Mod406,Mod456,Mod454,Mechanic,C1,,2016/04/23 19:28:00,0.0326388888889,2016/04/23 20:15:00,T462,15,FC125(2.0),,Mod456
T1964,Mechanic1,10000,1,1775,Tsk 1964 M501-T2,1,Mechanic 1,Mod334,Mod334,Mod501,Mod406,Mechanic,C1,,2016/04/23 19:44:59,0.0201388888889,2016/04/23 20:13:59,T460,14,FC126(2.0),,Mod501
T1964,Mechanic4,10000,1,1775,Tsk 1964 M501-T2,4,Mechanic 4,Mod334,Mod334,Mod501,Mod406,Mechanic,C1,,2016/04/23 19:44:59,0.0201388888889,2016/04/23 20:13:59,T1819,17,FC126(2.0),,Mod501
T2295,Electrician1,10000,1,2484,Tsk 2295 M610-T1,1,Electrician 1,Mod334,Mod334,Mod610,Mod576,Electrician,,,2016/04/23 19:51:59,0.0284722222222,2016/04/23 20:33:00,T2296,22,FC113(1.0),,Mod610
T1927,Mechanic8,10000,1,2145,Tsk 1927 M937-T1,8,Mechanic 8,Mod334,Mod334,Mod937,Mod846,Mechanic,C1,,2016/04/23 20:04:00,0.0243055555556,2016/04/23 20:38:59,T460,15,FC111(2.0),,Mod937
T1927,Mechanic7,10000,1,2145,Tsk 1927 M937-T1,7,Mechanic 7,Mod334,Mod334,Mod937,Mod846,Mechanic,C1,,2016/04/23 20:04:00,0.0243055555556,2016/04/23 20:38:59,T1767,15,FC111(2.0),,Mod937
T1965,Sealer3,10000,1,692,Tsk 1965 M501-T3,3,Sealer 3,Mod334,Mod334,Mod501,Mod406,Sealer,,,2016/04/23 20:13:59,0.00763888888889,2016/04/23 20:24:59,T1818,10,FC126(1.0),,Mod501
T2286,Sealer2,10000,1,1064,Tsk 2286 M456-T2,2,Sealer 2,Mod406,Mod406,Mod456,Mod454,Sealer,,,2016/04/23 20:15:00,0.0118055555556,2016/04/23 20:31:59,T2260,10,FC125(1.0),,Mod456
T1711,Tester2,10000,1,1601,Tsk 1711 M421-T2,2,Tester 2,Mod406,Mod406,Mod421,Mod418,Tester,,,2016/04/23 20:29:59,0.0180555555556,2016/04/23 20:56:00,T2212,4,FC130(1.0),,Mod421
T1917,Tester1,10000,1,3202,Tsk 1917 M827-T4,1,Tester 1,Mod334,Mod334,Mod827,Mod826,Tester,,,2016/04/23 20:29:59,0.0368055555556,2016/04/23 21:23:00,T1952,5,FC100(1.0),,Mod827
T1819,Mechanic4,10000,1,1399,Tsk 1819 M950-T2,4,Mechanic 4,Mod948,Mod948,Mod950,Mod949,Mechanic,C1,,2016/04/23 20:31:00,0.0159722222222,2016/04/23 20:54:00,T1741,18,FC101(1.0),,Mod950
T1766,Mechanic6,10000,1,2129,Tsk 1766 M731-T1,6,Mechanic 6,Mod334,Mod334,Mod731,Mod674,Mechanic,C1,,2016/04/23 20:31:00,0.0243055555556,2016/04/23 21:05:59,T462,15,,,Mod731
T2296,Electrician1,10000,1,26,Tsk 2296 M610-T2,1,Electrician 1,Mod334,Mod334,Mod610,Mod576,Electrician,,,2016/04/23 20:33:00,0.0,2016/04/23 20:33:00,T1796,23,FC113(1.0),,Mod610
T1796,Electrician1,10000,1,4516,Tsk 1796 M756-T1,1,Electrician 1,Mod334,Mod334,Mod756,Mod755,Electrician,,,2016/04/23 20:33:00,0.0520833333333,2016/04/23 21:47:59,T2158,24,FC106(1.0),,Mod756
T2260,Sealer2,10000,1,1330,Tsk 2260 M396-T5,2,Sealer 2,Mod334,Mod334,Mod396,Mod370,Sealer,,,2016/04/23 20:38:59,0.0152777777778,2016/04/23 21:00:59,T1797,11,FC94(1.0),,Mod396
T460,Mechanic1,10000,1,2484,Tsk 460 M459-T1,1,Mechanic 1,Mod406,Mod406,Mod459,Mod458,Mechanic,C1,,2016/04/23 20:38:59,0.0284722222222,2016/04/23 21:20:00,T1926,15,FC125(2.0),,Mod459
T460,Mechanic8,10000,1,2484,Tsk 460 M459-T1,8,Mechanic 8,Mod406,Mod406,Mod459,Mod458,Mechanic,C1,,2016/04/23 20:38:59,0.0284722222222,2016/04/23 21:20:00,T2037,16,FC125(2.0),,Mod459
T1929,Mechanic3,10000,1,4516,Tsk 1929 M937-T2,3,Mechanic 3,Mod334,Mod334,Mod937,Mod846,Mechanic,C1,,2016/04/23 20:38:59,0.0520833333333,2016/04/23 21:54:00,T2224,8,FC111(2.0),,Mod937
T1929,Mechanic2,10000,1,4516,Tsk 1929 M937-T2,2,Mechanic 2,Mod334,Mod334,Mod937,Mod846,Mechanic,C1,,2016/04/23 20:38:59,0.0520833333333,2016/04/23 21:54:00,T1824,14,FC111(2.0),,Mod937
T1818,Sealer3,10000,1,1862,Tsk 1818 M950-T3,3,Sealer 3,Mod948,Mod948,Mod950,Mod949,Sealer,,,2016/04/23 20:54:00,0.0215277777778,2016/04/23 21:25:00,T1970,11,FC101(1.0),,Mod950
T1741,Mechanic4,10000,1,4064,Tsk 1741 M545-T1,4,Mechanic 4,Mod334,Mod334,Mod545,Mod538,Mechanic,C1,,2016/04/23 20:54:00,0.0465277777778,2016/04/23 22:01:00,T2222,19,,,Mod545
T2212,Tester2,10000,1,1921,Tsk 2212 M419-T2,2,Tester 2,Mod406,Mod406,Mod419,Mod418,Tester,,,2016/04/23 20:56:00,0.0222222222222,2016/04/23 21:27:59,T2167,5,FC130(1.0),,Mod419
T462,Mechanic6,10000,1,2484,Tsk 462 M461-T1,6,Mechanic 6,Mod406,Mod406,Mod461,Mod458,Mechanic,C1,,2016/04/23 21:05:59,0.0284722222222,2016/04/23 21:47:00,T1824,16,FC121(2.0),,Mod461
T462,Mechanic5,10000,1,2484,Tsk 462 M461-T1,5,Mechanic 5,Mod406,Mod406,Mod461,Mod458,Mechanic,C1,,2016/04/23 21:05:59,0.0284722222222,2016/04/23 21:47:00,T1926,16,FC121(2.0),,Mod461
T1767,Mechanic7,10000,1,4291,Tsk 1767 M731-T2,7,Mechanic 7,Mod334,Mod334,Mod731,Mod674,Mechanic,C1,,2016/04/23 21:05:59,0.0493055555556,2016/04/23 22:17:00,T2098,16,,,Mod731
T2037,Mechanic8,10000,1,7226,Tsk 2037 M953-T1,8,Mechanic 8,Mod948,Mod948,Mod953,Mod952,Mechanic,C1,,2016/04/23 21:20:00,0.0833333333333,2016/04/23 23:20:00,T1930,17,FC105(1.0),,Mod953
T2167,Tester2,10000,1,7364,Tsk 2167 M422-T2,2,Tester 2,Mod406,Mod406,Mod422,Mod418,Tester,,,2016/04/23 21:27:59,0.0847222222222,2016/04/23 23:29:59,T1737,6,FC130(1.0),,Mod422
T2158,Electrician1,10000,1,677,Tsk 2158 M377-T1,1,Electrician 1,Mod370,Mod370,Mod377,Mod374,Electrician,,,2016/04/23 21:47:59,0.00763888888889,2016/04/23 21:59:00,T1968,25,FC138(1.0),,Mod377
T1797,Sealer2,10000,1,798,Tsk 1797 M756-T2,2,Sealer 2,Mod334,Mod334,Mod756,Mod755,Sealer,,,2016/04/23 21:47:59,0.00902777777778,2016/04/23 22:01:00,T1928,12,FC106(1.0),,Mod756
T1824,Mechanic2,10000,1,858,Tsk 1824 M417-T1,2,Mechanic 2,Mod406,Mod406,Mod417,Mod415,Mechanic,C1,,2016/04/23 21:54:00,0.00972222222222,2016/04/23 22:08:00,T2223,15,FC93(2.0),,Mod417
T1824,Mechanic6,10000,1,858,Tsk 1824 M417-T1,6,Mechanic 6,Mod406,Mod406,Mod417,Mod415,Mechanic,C1,,2016/04/23 21:54:00,0.00972222222222,2016/04/23 22:08:00,T2178,17,FC93(2.0),,Mod417
T2224,Mechanic3,10000,1,1054,Tsk 2224 M680-T1,3,Mechanic 3,Mod674,Mod674,Mod680,Mod678,Mechanic,C1,,2016/04/23 21:54:00,0.0118055555556,2016/04/23 22:10:59,T1765,9,FC127(1.0),,Mod680
T1926,Mechanic5,10000,1,5871,Tsk 1926 M937-T3,5,Mechanic 5,Mod334,Mod334,Mod937,Mod846,Mechanic,C1,,2016/04/23 21:54:00,0.0673611111111,2016/04/23 23:31:00,T1954,17,FC111(2.0),,Mod937
T1926,Mechanic1,10000,1,5871,Tsk 1926 M937-T3,1,Mechanic 1,Mod334,Mod334,Mod937,Mod846,Mechanic,C1,,2016/04/23 21:54:00,0.0673611111111,2016/04/23 23:31:00,T1954,16,FC111(2.0),,Mod937
T1968,Electrician1,10000,1,1423,Tsk 1968 M1967-T1,1,Electrician 1,Mod334,Mod334,Mod1967,Mod1715,Electrician,,,2016/04/23 21:59:00,0.0159722222222,2016/04/23 22:21:59,T1969,26,FC113(1.0),,Mod1967
T2178,Mechanic6,10000,1,2710,Tsk 2178 M386-T1,6,Mechanic 6,Mod370,Mod370,Mod386,Mod385,Mechanic,C1,,2016/04/23 22:08:00,0.03125,2016/04/23 22:53:00,T2098,18,FC138(1.0),,Mod386
T2222,Mechanic4,10000,1,2109,Tsk 2222 M680-T2,4,Mechanic 4,Mod674,Mod674,Mod680,Mod678,Mechanic,C1,,2016/04/23 22:10:59,0.0243055555556,2016/04/23 22:46:00,T1930,20,FC127(1.0),,Mod680
T1765,Mechanic3,10000,1,226,Tsk 1765 M731-T3,3,Mechanic 3,Mod334,Mod334,Mod731,Mod674,Mechanic,C1,Lunch break,2016/04/23 22:17:00,0.00208333333333,2016/04/23 22:19:59,T2100,10,,,Mod731
T2100,Mechanic3,10000,1,4064,Tsk 2100 M546-T1,3,Mechanic 3,Mod334,Mod334,Mod546,Mod538,Mechanic,C1,,2016/04/23 22:19:59,0.0465277777778,2016/04/23 23:27:00,T2280,11,,,Mod546
T1969,Electrician1,10000,1,53,Tsk 1969 M1967-T2,1,Electrician 1,Mod334,Mod334,Mod1967,Mod1715,Electrician,,,2016/04/23 22:21:59,0.0,2016/04/23 22:21:59,T2119,27,FC113(1.0),,Mod1967
T1970,Sealer3,10000,1,931,Tsk 1970 M1967-T3,3,Sealer 3,Mod334,Mod334,Mod1967,Mod1715,Sealer,,,2016/04/23 22:21:59,0.0104166666667,2016/04/23 22:37:00,T2055,12,FC113(1.0),,Mod1967
T2119,Electrician1,10000,1,4064,Tsk 2119 M757-T1,1,Electrician 1,Mod334,Mod334,Mod757,Mod755,Electrician,,,2016/04/23 22:21:59,0.0465277777778,2016/04/23 23:29:00,T1906,28,FC106(1.0),,Mod757
T2223,Mechanic2,10000,1,1054,Tsk 2223 M680-T4,2,Mechanic 2,Mod674,Mod674,Mod680,Mod678,Mechanic,C1,,2016/04/23 22:46:00,0.0118055555556,2016/04/23 23:02:59,T2036,16,FC127(1.0),,Mod680
T2055,Sealer3,10000,1,2258,Tsk 2055 M361-T1,3,Sealer 3,Mod334,Mod334,Mod361,Mod335,Sealer,,,2016/04/23 22:46:00,0.0256944444444,2016/04/23 23:22:59,T2097,13,FC129(1.0),,Mod361
T2098,Mechanic6,10000,1,11065,Tsk 2098 M861-T1,6,Mechanic 6,Mod846,Mod846,Mod861,Mod859,Mechanic,C1,,2016/04/23 22:53:00,0.127777777778,2016/04/24 01:57:00,T1950,19,FC111(2.0),,Mod861
T2098,Mechanic7,10000,1,11065,Tsk 2098 M861-T1,7,Mechanic 7,Mod846,Mod846,Mod861,Mod859,Mechanic,C1,,2016/04/23 22:53:00,0.127777777778,2016/04/24 01:57:00,T866,17,FC111(2.0),,Mod861
T2036,Mechanic2,10000,1,1399,Tsk 2036 M953-T2,2,Mechanic 2,Mod948,Mod948,Mod953,Mod952,Mechanic,C1,,2016/04/23 23:20:00,0.0159722222222,2016/04/23 23:42:59,T1955,17,FC105(1.0),,Mod953
T2280,Mechanic3,10000,1,6775,Tsk 2280 M946-T1,3,Mechanic 3,Mod334,Mod334,Mod946,Mod846,Mechanic,C1,Lunch break,2016/04/23 23:27:00,0.0777777777778,2016/04/24 01:19:00,T1889,12,,,Mod946
T2118,Sealer4,10000,1,798,Tsk 2118 M757-T2,4,Sealer 4,Mod334,Mod334,Mod757,Mod755,Sealer,,,2016/04/23 23:29:00,0.00902777777778,2016/04/23 23:42:00,T2035,9,FC106(1.0),,Mod757
T1906,Electrician1,10000,1,4257,Tsk 1906 M833-T1,1,Electrician 1,Mod334,Mod334,Mod833,Mod831,Electrician,,,2016/04/23 23:29:00,0.0486111111111,2016/04/24 00:39:00,T2279,29,,,Mod833
T1737,Tester2,10000,1,9926,Tsk 1737 M424-T2,2,Tester 2,Mod406,Mod406,Mod424,Mod418,Tester,,,2016/04/23 23:29:59,0.114583333333,2016/04/24 02:15:00,T1778,7,FC130(1.0),,Mod424
T1928,Sealer2,10000,1,532,Tsk 1928 M937-T4,2,Sealer 2,Mod334,Mod334,Mod937,Mod846,Sealer,,,2016/04/23 23:31:00,0.00555555555556,2016/04/23 23:38:59,T1713,13,FC111(1.0),,Mod937
T1954,Mechanic1,10000,1,1749,Tsk 1954 M540-T1,1,Mechanic 1,Mod334,Mod334,Mod540,Mod538,Mechanic,C1,,2016/04/23 23:31:00,0.0201388888889,2016/04/24 00:00:00,T1786,17,,,Mod540
T1954,Mechanic5,10000,1,1749,Tsk 1954 M540-T1,5,Mechanic 5,Mod334,Mod334,Mod540,Mod538,Mechanic,C1,,2016/04/23 23:31:00,0.0201388888889,2016/04/24 00:00:00,T1955,18,,,Mod540
T1930,Mechanic8,10000,1,266,Tsk 1930 M937-T5,8,Mechanic 8,Mod334,Mod334,Mod937,Mod846,Mechanic,C1,,2016/04/23 23:38:59,0.00277777777778,2016/04/23 23:42:59,T1844,18,FC111(2.0),,Mod937
T1930,Mechanic4,10000,1,266,Tsk 1930 M937-T5,4,Mechanic 4,Mod334,Mod334,Mod937,Mod846,Mechanic,C1,,2016/04/23 23:38:59,0.00277777777778,2016/04/23 23:42:59,T1949,21,FC111(2.0),,Mod937
